timestamp,log_level,message
"2025-07-17 07:51:39,555",DEBUG,EXT. TATOOINE - ROCK CANYON - FLOOR
"2025-07-17 07:51:40,5",DEBUG,here?
"2025-07-17 07:51:40,158",DEBUG,How?
"2025-07-17 07:39:50,826",DEBUG,"You in, kid? Okay, stay sharp!"
"2025-07-17 07:39:51,358",DEBUG,That's your imagination.
"2025-07-17 07:39:52,10",DEBUG,good are snub fighters going to be
"2025-07-17 07:39:52,311",DEBUG,nervous.
"2025-07-17 07:39:53,893",DEBUG,never end?
"2025-07-17 07:39:54,424",DEBUG,You don't need to see his
"2025-07-17 07:39:55,60",DEBUG,"come on. Well, come on, Red, let's"
"2025-07-17 07:39:55,970",DEBUG,EXT. LUKE'S X-WING FIGHTER
"2025-07-17 07:39:56,892",DEBUG,I grow tired of asking this. So it'll
"2025-07-17 07:39:57,747",DEBUG,One thing's for sure. We're all going
"2025-07-17 07:41:31,998",DEBUG,old master.
"2025-07-17 07:41:32,801",DEBUG,LUKE
"2025-07-17 07:41:33,460",DEBUG,RED TEN
"2025-07-17 07:41:34,304",DEBUG,"fighter unleashes a volley of laserfire, one of the TIE ships"
"2025-07-17 07:41:35,84",DEBUG,for Sandpeople. Only Imperial
"2025-07-17 07:41:35,382",DEBUG,EXT. DEATH STAR TRENCH
"2025-07-17 07:41:35,654",DEBUG,slams a wrench across the workbench.
"2025-07-17 07:41:36,873",DEBUG,Get set to make your attack run.
"2025-07-17 07:41:37,612",DEBUG,emerging from the hallways on the far side of the docking
"2025-07-17 07:41:38,42",DEBUG,WEDGE
"2025-07-17 07:41:38,949",DEBUG,HAN
"2025-07-17 07:41:39,592",DEBUG,THREEPIO
"2025-07-17 07:41:40,169",DEBUG,don't care what you smell! Get in
"2025-07-17 07:41:40,619",DEBUG,is in first-class condition. I've
"2025-07-17 07:41:41,736",DEBUG,something!
"2025-07-17 07:41:43,27",DEBUG,LEIA
"2025-07-17 07:41:43,214",DEBUG,I can't maneuver!
"2025-07-17 07:41:43,652",DEBUG,"connects, and the fighter explodes into fiery dust. Han laughs"
"2025-07-17 07:41:44,989",DEBUG,The Tusken Raider approaches two large Banthas standing tied
"2025-07-17 07:41:45,444",DEBUG,INT. MILLENNIUM FALCON - COCKPIT
"2025-07-17 07:45:01,468",DEBUG,look on his face.
"2025-07-17 07:45:02,285",DEBUG,pilots' preparation. Luke is quite saddened at the sight of
"2025-07-17 07:45:02,984",DEBUG,he was dead.
"2025-07-17 07:45:03,389",DEBUG,Artoo and I do if we're discovered
"2025-07-17 07:45:03,606",DEBUG,the Empire?
"2025-07-17 07:45:04,147",DEBUG,Kenobi.
"2025-07-17 07:45:04,848",DEBUG,It has seen the end of Kenobi and it
"2025-07-17 07:45:07,426",DEBUG,I wish I'd known him.
"2025-07-17 07:45:08,566",DEBUG,home!
"2025-07-17 07:45:11,486",DEBUG,projected from the face of little Artoo. The image is a
"2025-07-17 07:45:30,513",DEBUG,destructive blasts at it.
"2025-07-17 07:45:31,83",DEBUG,Red Eleven standing by.
"2025-07-17 07:45:32,64",DEBUG,"Well, I stumbled across a recording"
"2025-07-17 07:45:32,582",DEBUG,Three TIE fighters charge away down the trench toward Luke.
"2025-07-17 07:45:33,223",DEBUG,(to Chewie)
"2025-07-17 07:45:33,982",DEBUG,HAN
"2025-07-17 07:45:34,934",DEBUG,He says he's found the main computer
"2025-07-17 07:45:35,808",DEBUG,only another robot could understand.
"2025-07-17 07:45:36,508",DEBUG,adventurer.
"2025-07-17 07:45:37,418",DEBUG,the detention level.
"2025-07-17 07:53:44,165",DEBUG,and cocksure.
"2025-07-17 07:53:44,388",DEBUG,"and Windy, two tough boys about the same age as Luke, are"
"2025-07-17 07:53:45,806",DEBUG,OWEN
"2025-07-17 07:53:46,110",DEBUG,you I'd outrun 'em.
"2025-07-17 07:53:47,19",DEBUG,LUKE
"2025-07-17 07:53:47,227",DEBUG,stormtroopers are so precise.
"2025-07-17 07:53:48,30",DEBUG,RED LEADER
"2025-07-17 07:53:49,688",DEBUG,"A TIE fighter heads right for the pirateship, then zooms"
"2025-07-17 07:53:50,360",DEBUG,What good will it do us if he gets
"2025-07-17 07:53:51,400",DEBUG,far end of the conference table.
"2025-07-17 07:54:55,435",DEBUG,"Oh, it's nothing. Don't worry about"
"2025-07-17 07:54:56,14",DEBUG,their secret base!
"2025-07-17 07:54:56,972",DEBUG,"Commander, tear this ship apart until"
"2025-07-17 07:54:57,368",DEBUG,Where are you going?
"2025-07-17 07:54:57,479",DEBUG,HAN
"2025-07-17 07:54:57,940",DEBUG,"malfunction. But, uh, everything's"
"2025-07-17 07:54:58,370",DEBUG,"Come on, Artoo, we're going!"
"2025-07-17 07:54:59,188",DEBUG,You're my only hope.
"2025-07-17 07:55:02,232",DEBUG,INT. LUKE'S X-WING COCKPIT
"2025-07-17 07:55:02,813",DEBUG,They could use a good pilot like
"2025-07-17 07:37:50,114",DEBUG,further up the canyon a slight flicker of light reveals a
"2025-07-17 07:37:51,138",DEBUG,LEIA
"2025-07-17 07:37:51,321",DEBUG,lies along a different path than
"2025-07-17 07:37:51,992",DEBUG,Vader's TIE fighter in the process. Vader's wingman crashes
"2025-07-17 07:37:54,270",DEBUG,"Oh, I think I just blasted it."
"2025-07-17 07:37:54,746",DEBUG,HAN
"2025-07-17 07:37:54,947",DEBUG,in the background.
"2025-07-17 07:37:55,473",DEBUG,LUKE
"2025-07-17 07:37:57,481",DEBUG,THREEPIO
"2025-07-17 07:37:58,387",DEBUG,Charming to the last. You don't know
"2025-07-17 07:44:18,348",DEBUG,over her shoulder out the ports.
"2025-07-17 07:44:19,51",DEBUG,INT. MASSASSI OUTPOST - WAR ROOM
"2025-07-17 07:44:20,13",DEBUG,(pointing to Artoo)
"2025-07-17 07:44:20,890",DEBUG,"Great shot, kid. That was one in a"
"2025-07-17 07:44:21,156",DEBUG,I can't hold them off forever! Now
"2025-07-17 07:44:21,793",DEBUG,if you hadn't removed his restraining
"2025-07-17 07:44:22,503",DEBUG,THREEPIO
"2025-07-17 07:44:22,840",DEBUG,not what I had in mind.
"2025-07-17 07:44:23,834",DEBUG,"That's impossible, even for a"
"2025-07-17 07:44:24,496",DEBUG,OWEN
"2025-07-17 07:55:03,226",DEBUG,flowing through him.
"2025-07-17 07:55:03,966",DEBUG,THREEPIO
"2025-07-17 07:55:04,457",DEBUG,to do that.
"2025-07-17 07:55:05,990",DEBUG,Then I guess I won't see you.
"2025-07-17 07:55:06,566",DEBUG,What happened?
"2025-07-17 07:55:06,750",DEBUG,of the farm boys. A robot repairs some equipment in the
"2025-07-17 07:55:07,287",DEBUG,"You hear me, baby? Hold together!"
"2025-07-17 07:55:07,416",DEBUG,"I copy, Gold Five."
"2025-07-17 07:55:08,201",DEBUG,HAN
"2025-07-17 07:55:09,317",DEBUG,"Muffled sounds of Luke's voice over the comlink can be heard,"
"2025-07-17 07:35:58,469",DEBUG,pilot myself! We don't have to sit
"2025-07-17 07:35:58,643",DEBUG,EXT. SPACE AROUND THE DEATH STAR
"2025-07-17 07:35:59,21",DEBUG,LUKE
"2025-07-17 07:36:01,479",DEBUG,down to retrieve them. See to it
"2025-07-17 07:36:02,452",DEBUG,look as bad from out here.
"2025-07-17 07:36:02,964",DEBUG,BEN
"2025-07-17 07:36:04,575",DEBUG,And it's going to cost you something
"2025-07-17 07:36:04,850",DEBUG,only hope we can get back before
"2025-07-17 07:36:04,975",DEBUG,He suddenly looks up at the overhanging cliffs.
"2025-07-17 07:36:06,664",DEBUG,LUKE
"2025-07-17 07:34:19,661",DEBUG,I'm amazed we're in as good condition
"2025-07-17 07:34:21,217",DEBUG,may be the hottest bushpilot this
"2025-07-17 07:34:22,9",DEBUG,WEDGE
"2025-07-17 07:34:22,756",DEBUG,Threepio and Artoo noisily bounce along inside the cramped
"2025-07-17 07:34:23,364",DEBUG,SPEEDER LOT
"2025-07-17 07:34:24,312",DEBUG,Sandpeople fleeing in terror.
"2025-07-17 07:34:25,135",DEBUG,HAN
"2025-07-17 07:34:26,47",DEBUG,Tell Jabba that I've got his money.
"2025-07-17 07:34:26,244",DEBUG,Where are you taking this... thing?
"2025-07-17 07:34:26,499",DEBUG,LEIA
"2025-07-17 07:50:55,332",DEBUG,WILLARD
"2025-07-17 07:50:55,882",DEBUG,This is some rescue. When you came
"2025-07-17 07:50:56,212",DEBUG,We're doomed.
"2025-07-17 07:50:56,685",DEBUG,"All right, we'll check it out."
"2025-07-17 07:50:57,71",DEBUG,number?
"2025-07-17 07:50:57,870",DEBUG,"Biggs moves in to cover for Luke, but Vader gains on him."
"2025-07-17 07:50:58,771",DEBUG,TARKIN
"2025-07-17 07:50:59,49",DEBUG,LUKE
"2025-07-17 07:50:59,865",DEBUG,arms bearing a large hypodermic needle. The door slides shut
"2025-07-17 07:51:00,288",DEBUG,run in less than twelve parsecs!
"2025-07-17 07:44:03,792",DEBUG,the distance rests half buried in the sand.
"2025-07-17 07:44:04,260",DEBUG,EXT. SURFACE OF THE DEATH STAR
"2025-07-17 07:44:04,925",DEBUG,a powerful ally.
"2025-07-17 07:44:05,271",DEBUG,network.
"2025-07-17 07:44:05,527",DEBUG,INT. LUKE'S COCKPIT
"2025-07-17 07:44:06,305",DEBUG,LUKE
"2025-07-17 07:44:06,914",DEBUG,INT. DARTH VADER'S WINGMAN - COCKPIT
"2025-07-17 07:44:07,857",DEBUG,INT. DARTH VADER'S COCKPIT
"2025-07-17 07:44:08,428",DEBUG,"The last of the attacking Imperial TIE fighters looms in,"
"2025-07-17 07:44:09,339",DEBUG,GOLD FIVE
"2025-07-17 07:42:36,30",DEBUG,INT. MASSASSI OUTPOST - WAR ROOM
"2025-07-17 07:42:36,694",DEBUG,LUKE
"2025-07-17 07:42:37,49",DEBUG,"I copy, Gold Five."
"2025-07-17 07:42:37,157",DEBUG,"was Captain Antilles, but with what"
"2025-07-17 07:42:37,826",DEBUG,to Ben.
"2025-07-17 07:42:38,368",DEBUG,As Luke gets out of the speeder he tries to shoo the Jawa
"2025-07-17 07:42:39,769",DEBUG,can barely move!
"2025-07-17 07:42:40,928",DEBUG,the room and then comes back on.
"2025-07-17 07:42:41,509",DEBUG,RED LEADER
"2025-07-17 07:42:42,250",DEBUG,"Luke, let me know when you're going"
"2025-07-17 07:36:56,597",DEBUG,his goggles and walks to the edge of the craggy bluff where
"2025-07-17 07:36:57,384",DEBUG,INT. DARTH VADER'S WINGMAN - COCKPIT
"2025-07-17 07:36:58,134",DEBUG,LEIA
"2025-07-17 07:36:58,559",DEBUG,understands the binary language of
"2025-07-17 07:36:58,732",DEBUG,it.
"2025-07-17 07:37:00,341",DEBUG,THREEPIO
"2025-07-17 07:37:00,762",DEBUG,face is a mass of computer lights surrounding a radar eye.
"2025-07-17 07:37:03,304",DEBUG,attention. He lets out with a low whistle. Threepio taps
"2025-07-17 07:37:04,815",DEBUG,is sitting on the deserted computer console. Artoo and
"2025-07-17 07:52:02,699",DEBUG,"swivels in his chair, following it with blasts from his laser"
"2025-07-17 07:52:03,325",DEBUG,Ben is standing.
"2025-07-17 07:52:03,830",DEBUG,I have traced the Rebel spies to
"2025-07-17 07:52:05,358",DEBUG,HAN
"2025-07-17 07:52:07,644",DEBUG,never end?
"2025-07-17 07:52:08,439",DEBUG,Hey! Hey!
"2025-07-17 07:52:09,715",DEBUG,RED LEADER
"2025-07-17 07:52:10,889",DEBUG,They have just made the jump into
"2025-07-17 07:52:11,485",DEBUG,network.
"2025-07-17 07:52:12,257",DEBUG,Rebel troopers rush past the robots and take up positions in
"2025-07-17 07:52:28,659",DEBUG,BIGGS
"2025-07-17 07:52:29,360",DEBUG,gun on him.
"2025-07-17 07:52:30,712",DEBUG,RED LEADER
"2025-07-17 07:52:31,288",DEBUG,been captured.
"2025-07-17 07:52:31,804",DEBUG,season... after that who knows. I
"2025-07-17 07:52:32,764",DEBUG,Artoo and I do if we're discovered
"2025-07-17 07:52:33,666",DEBUG,grain.
"2025-07-17 07:52:34,54",DEBUG,"rope, Leia returns the laser volley. Another trooper appears"
"2025-07-17 07:52:35,529",DEBUG,"Ben? Ben Kenobi! Boy, am I glad to"
"2025-07-17 07:52:36,409",DEBUG,Luke nervously works his controls.
"2025-07-17 07:35:44,361",DEBUG,LUKE
"2025-07-17 07:35:45,199",DEBUG,Old Ben leans back and scratches his head. He silently puffs
"2025-07-17 07:35:45,372",DEBUG,"Luke, the Force will be with you."
"2025-07-17 07:35:45,728",DEBUG,It's a collision course.
"2025-07-17 07:35:46,689",DEBUG,"reverse! Chewie, lock in the auxiliary"
"2025-07-17 07:35:47,45",DEBUG,LUKE
"2025-07-17 07:35:47,834",DEBUG,TROOPER
"2025-07-17 07:35:48,83",DEBUG,BEN
"2025-07-17 07:35:48,746",DEBUG,My scope's negative. I don't see
"2025-07-17 07:35:49,595",DEBUG,have to shut down. But they're not
"2025-07-17 07:44:46,379",DEBUG,HAN
"2025-07-17 07:44:46,813",DEBUG,Not for long...
"2025-07-17 07:44:48,183",DEBUG,feet of him.
"2025-07-17 07:44:48,602",DEBUG,LUKE
"2025-07-17 07:44:49,106",DEBUG,Their tracking us!
"2025-07-17 07:44:49,948",DEBUG,Are they away?
"2025-07-17 07:44:50,341",DEBUG,Artoo responds with electronic beeps.
"2025-07-17 07:44:50,727",DEBUG,INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING -
"2025-07-17 07:44:51,359",DEBUG,fire coming from the right side of
"2025-07-17 07:44:52,484",DEBUG,past the troopers and into the main hallway.
"2025-07-17 07:40:24,733",DEBUG,Luke.
"2025-07-17 07:40:26,307",DEBUG,(pointing to Artoo)
"2025-07-17 07:40:27,270",DEBUG,INT. DEATH STAR - CONTROL ROOM
"2025-07-17 07:40:27,693",DEBUG,ridge.
"2025-07-17 07:40:28,197",DEBUG,"range, fifteen minutes."
"2025-07-17 07:40:28,757",DEBUG,how that R2 unit could have come
"2025-07-17 07:40:29,60",DEBUG,"the garbage chute, wise guy."
"2025-07-17 07:40:29,251",DEBUG,Who is this? What's your operating
"2025-07-17 07:40:30,14",DEBUG,HAN
"2025-07-17 07:40:31,608",DEBUG,Green laserfire moves past the beeping little robot as his
"2025-07-17 07:37:33,23",DEBUG,(voice)
"2025-07-17 07:37:33,695",DEBUG,INT. DEATH STAR - GARBAGE ROOM
"2025-07-17 07:37:35,399",DEBUG,"Since the XP-38 came out, they're"
"2025-07-17 07:37:36,172",DEBUG,the sublight engines.
"2025-07-17 07:37:36,742",DEBUG,Will you forget it? I already tried
"2025-07-17 07:37:37,335",DEBUG,Vader follows Luke's X-wing down the trench.
"2025-07-17 07:37:38,534",DEBUG,million.
"2025-07-17 07:37:39,571",DEBUG,HAN
"2025-07-17 07:37:39,767",DEBUG,The Sandcrawler moves slowly down a great sand dune.
"2025-07-17 07:37:40,283",DEBUG,BEN
"2025-07-17 07:38:19,893",DEBUG,victory against the evil Galactic Empire.
"2025-07-17 07:38:20,664",DEBUG,HAN
"2025-07-17 07:38:21,488",DEBUG,EXT. SPACE
"2025-07-17 07:38:21,865",DEBUG,Imperial TIE fighter races toward the Death Star.
"2025-07-17 07:38:23,502",DEBUG,GOLD LEADER
"2025-07-17 07:38:24,380",DEBUG,Red Ten looks up and sees the Imperial fighters.
"2025-07-17 07:38:24,793",DEBUG,"behind them, shutting Vader and the other troops out of the"
"2025-07-17 07:38:26,123",DEBUG,RED TEN
"2025-07-17 07:38:27,416",DEBUG,LUKE
"2025-07-17 07:38:28,879",DEBUG,LUKE
"2025-07-17 07:34:35,123",DEBUG,Princess Leia listens to the battle over the intercom.
"2025-07-17 07:34:36,14",DEBUG,BEN
"2025-07-17 07:34:37,88",DEBUG,FIRST TROOPER
"2025-07-17 07:34:37,747",DEBUG,"Well, he ain't going to be around"
"2025-07-17 07:34:38,291",DEBUG,INT. LUKE'S X-WING - COCKPIT - TRAVELING
"2025-07-17 07:34:39,1",DEBUG,No. It's a short range fighter.
"2025-07-17 07:34:39,876",DEBUG,HAN
"2025-07-17 07:34:41,738",DEBUG,Artoo-Detoo! It's you! It's you!
"2025-07-17 07:34:41,991",DEBUG,HAN
"2025-07-17 07:34:43,963",DEBUG,and not gotten involved.
"2025-07-17 07:37:40,729",DEBUG,INT. DEATH STAR - SUBHALLWAY
"2025-07-17 07:37:41,494",DEBUG,hall)
"2025-07-17 07:37:42,0",DEBUG,"Heavy fire, boss! Twenty-degrees."
"2025-07-17 07:37:42,501",DEBUG,Grand Moff Tarkin casts a sinister eye at the computer screen.
"2025-07-17 07:37:43,11",DEBUG,unknown attacker.
"2025-07-17 07:37:43,464",DEBUG,to pull out in time?
"2025-07-17 07:37:44,756",DEBUG,LEIA
"2025-07-17 07:37:46,601",DEBUG,HAN
"2025-07-17 07:37:48,432",DEBUG,Looks like we're coming up on
"2025-07-17 07:37:49,120",DEBUG,"Oh, this little droid! I think he's"
"2025-07-17 07:37:14,379",DEBUG,"Well, I didn't..."
"2025-07-17 07:37:14,825",DEBUG,"Luke, take these two over to the"
"2025-07-17 07:37:15,157",DEBUG,Academy next term. You'll get your
"2025-07-17 07:37:16,629",DEBUG,this deep into space on its own.
"2025-07-17 07:37:17,738",DEBUG,who looks much younger than his eighteen years. His shaggy
"2025-07-17 07:37:18,403",DEBUG,only deactivate you for a day or
"2025-07-17 07:37:19,798",DEBUG,Artoo-Detoo.
"2025-07-17 07:37:21,432",DEBUG,OFFICER
"2025-07-17 07:37:22,886",DEBUG,off.
"2025-07-17 07:37:23,16",DEBUG,BEN
"2025-07-17 07:49:32,173",DEBUG,Vader rapidly approaches the two X-wings of Red Ten and Red
"2025-07-17 07:49:33,127",DEBUG,I made some friends at the Academy.
"2025-07-17 07:49:35,95",DEBUG,TROOPER
"2025-07-17 07:49:35,991",DEBUG,HAN
"2025-07-17 07:49:37,533",DEBUG,INT. DEATH STAR - POWER TRENCH
"2025-07-17 07:49:38,898",DEBUG,BIGGS
"2025-07-17 07:49:39,398",DEBUG,creating huge explosions. Stormtroopers scatter and duck
"2025-07-17 07:49:40,388",DEBUG,LUKE
"2025-07-17 07:49:41,377",DEBUG,EXT. SURFACE OF THE DEATH STAR
"2025-07-17 07:49:41,757",DEBUG,HAN
"2025-07-17 07:52:19,105",DEBUG,BEN
"2025-07-17 07:52:19,943",DEBUG,knicking one of his wings close to the engine.
"2025-07-17 07:52:21,558",DEBUG,Suddenly all heads turn as Commander Tagge's speech is cut
"2025-07-17 07:52:23,172",DEBUG,"in the smoking, sparking wires."
"2025-07-17 07:52:23,322",DEBUG,JOURNAL OF THE WHILLS
"2025-07-17 07:52:23,787",DEBUG,intercepted?
"2025-07-17 07:52:24,919",DEBUG,THREEPIO
"2025-07-17 07:52:25,596",DEBUG,I wish I was going... Are you going
"2025-07-17 07:52:27,308",DEBUG,LEIA
"2025-07-17 07:52:28,147",DEBUG,I found you.
"2025-07-17 07:47:09,695",DEBUG,HAN
"2025-07-17 07:47:10,293",DEBUG,Did you find any droids?
"2025-07-17 07:47:10,711",DEBUG,Luke races off leaving Ben and the two robots alone with the
"2025-07-17 07:47:11,236",DEBUG,"An officer reaches up and pushes buttons on the control panel,"
"2025-07-17 07:47:12,178",DEBUG,"Come along, Artoo."
"2025-07-17 07:47:13,612",DEBUG,transmitter.
"2025-07-17 07:47:14,528",DEBUG,field.
"2025-07-17 07:47:16,755",DEBUG,BEN
"2025-07-17 07:47:16,863",DEBUG,"Yes, indeed. If it's a fast ship."
"2025-07-17 07:47:17,520",DEBUG,BEN
"2025-07-17 07:55:36,557",DEBUG,LUKE
"2025-07-17 07:55:36,885",DEBUG,Another lever is pulled. Vader reaches for still another
"2025-07-17 07:55:37,545",DEBUG,Senate on a diplomatic mission to
"2025-07-17 07:55:38,748",DEBUG,Do you really think we're going to
"2025-07-17 07:55:39,124",DEBUG,"Artoo, try and increase the power!"
"2025-07-17 07:55:39,990",DEBUG,What's going on?
"2025-07-17 07:55:40,550",DEBUG,RED LEADER
"2025-07-17 07:55:41,2",DEBUG,HAN
"2025-07-17 07:55:41,504",DEBUG,"the garbage chute, wise guy."
"2025-07-17 07:55:42,120",DEBUG,LUKE
"2025-07-17 07:37:58,708",DEBUG,SECOND TROOPER
"2025-07-17 07:38:00,510",DEBUG,BIGGS
"2025-07-17 07:38:00,729",DEBUG,it has been deserted for some time.
"2025-07-17 07:38:01,714",DEBUG,Switch power to front deflector
"2025-07-17 07:38:02,683",DEBUG,"The TIE fighter explodes, filling the screen with white light."
"2025-07-17 07:38:02,919",DEBUG,HAN
"2025-07-17 07:38:03,658",DEBUG,THREEPIO
"2025-07-17 07:38:04,4",DEBUG,LUKE
"2025-07-17 07:38:04,532",DEBUG,auxiliary hatches that lead to Imperial TIE fighters.
"2025-07-17 07:38:04,639",DEBUG,BEN
"2025-07-17 07:36:26,476",DEBUG,"The Sandpeople, or Tusken Raiders as they're sometimes called,"
"2025-07-17 07:36:28,101",DEBUG,Stay on target.
"2025-07-17 07:36:28,724",DEBUG,HAN
"2025-07-17 07:36:29,590",DEBUG,LEIA
"2025-07-17 07:36:30,578",DEBUG,THREEPIO
"2025-07-17 07:36:31,450",DEBUG,(softly)
"2025-07-17 07:36:31,812",DEBUG,don't know how. We seem to be made
"2025-07-17 07:36:32,381",DEBUG,and scattered bodies.
"2025-07-17 07:36:33,243",DEBUG,LUKE
"2025-07-17 07:36:33,838",DEBUG,Flak and laserbolts flash outside Luke's cockpit window.
"2025-07-17 07:35:01,931",DEBUG,head out of a third locker.
"2025-07-17 07:35:02,598",DEBUG,We've had some problems...
"2025-07-17 07:35:03,10",DEBUG,INT. RED LEADER'S COCKPIT
"2025-07-17 07:35:04,614",DEBUG,INT. LARS HOMESTEAD - GARAGE
"2025-07-17 07:35:04,734",DEBUG,"I copy, Gold Five."
"2025-07-17 07:35:05,78",DEBUG,JOURNAL OF THE WHILLS
"2025-07-17 07:35:05,842",DEBUG,It's away!
"2025-07-17 07:35:06,423",DEBUG,LUKE
"2025-07-17 07:35:06,832",DEBUG,INT. WINGMAN'S COCKPIT
"2025-07-17 07:35:07,232",DEBUG,Chewbacca are standing near the back.
"2025-07-17 07:51:21,196",DEBUG,Keep up your visual scanning. With
"2025-07-17 07:51:22,152",DEBUG,controlling everything. There's no
"2025-07-17 07:51:22,846",DEBUG,Your droids. They'll have to wait
"2025-07-17 07:51:23,519",DEBUG,"Thank you, sir. I'll try."
"2025-07-17 07:51:24,352",DEBUG,"I copy, Gold Leader. Move into"
"2025-07-17 07:51:24,651",DEBUG,annoyed look.
"2025-07-17 07:51:24,940",DEBUG,THREEPIO
"2025-07-17 07:51:25,649",DEBUG,INT. LUKE'S X-WING - COCKPIT
"2025-07-17 07:51:26,347",DEBUG,HAN
"2025-07-17 07:51:26,523",DEBUG,LUKE
"2025-07-17 07:44:10,758",DEBUG,Which way?
"2025-07-17 07:44:12,596",DEBUG,LUKE
"2025-07-17 07:44:13,10",DEBUG,EXT. SPACE
"2025-07-17 07:44:13,827",DEBUG,"vast Imperial brain network comes to life, feeding information"
"2025-07-17 07:44:14,792",DEBUG,HAN
"2025-07-17 07:44:15,87",DEBUG,Threepio!
"2025-07-17 07:44:15,945",DEBUG,"And these blast points, too accurate"
"2025-07-17 07:44:16,117",DEBUG,Rebel base will be in range in thirty minutes.
"2025-07-17 07:44:16,258",DEBUG,"Watch your mouth, kid, or you're"
"2025-07-17 07:44:17,58",DEBUG,HAN
"2025-07-17 07:38:13,619",DEBUG,Leia begins to sink into the trash.
"2025-07-17 07:38:13,730",DEBUG,TARKIN
"2025-07-17 07:38:14,404",DEBUG,It's too dangerous with all the
"2025-07-17 07:38:15,362",DEBUG,marching troops. They stop in a smoky hallway as Darth Vader
"2025-07-17 07:38:16,191",DEBUG,HAN
"2025-07-17 07:38:16,948",DEBUG,Did you find any droids?
"2025-07-17 07:38:17,702",DEBUG,LEIA
"2025-07-17 07:38:17,830",DEBUG,RED LEADER
"2025-07-17 07:38:18,604",DEBUG,way toward the opening.
"2025-07-17 07:38:19,480",DEBUG,What happened?
"2025-07-17 07:46:40,532",DEBUG,this time.
"2025-07-17 07:46:41,282",DEBUG,THREEPIO
"2025-07-17 07:46:42,139",DEBUG,"the exterior shell of the starship, the little droid beeps"
"2025-07-17 07:46:42,979",DEBUG,HAN
"2025-07-17 07:46:43,950",DEBUG,BEN
"2025-07-17 07:46:44,583",DEBUG,I've...
"2025-07-17 07:46:45,530",DEBUG,"The group rushes up the gang plank, passing a grinning Han"
"2025-07-17 07:46:46,325",DEBUG,THREEPIO
"2025-07-17 07:46:46,842",DEBUG,allowed to escape.
"2025-07-17 07:46:47,652",DEBUG,"Well, see what you can do with him."
"2025-07-17 07:43:11,193",DEBUG,INT. MILLENNIUM FALCON - COCKPIT
"2025-07-17 07:43:11,938",DEBUG,"much...but you're back so soon? Hey,"
"2025-07-17 07:43:12,568",DEBUG,It's the only explanation for the
"2025-07-17 07:43:13,446",DEBUG,(under his breath)
"2025-07-17 07:43:14,492",DEBUG,THREEPIO
"2025-07-17 07:43:15,398",DEBUG,their fire.
"2025-07-17 07:43:16,506",DEBUG,"And I am See-Threepio, human-cyborg"
"2025-07-17 07:43:16,987",DEBUG,VADER
"2025-07-17 07:43:18,160",DEBUG,BARTENDER
"2025-07-17 07:43:19,683",DEBUG,seems almost faint.
"2025-07-17 07:45:11,806",DEBUG,INT. DARTH VADER'S COCKPIT
"2025-07-17 07:45:12,629",DEBUG,him back to your workshop.
"2025-07-17 07:45:13,157",DEBUG,PORKINS
"2025-07-17 07:45:13,688",DEBUG,"Hang on, Artoo!"
"2025-07-17 07:45:14,560",DEBUG,(pointing to the dead
"2025-07-17 07:45:14,807",DEBUG,the business. You're too valuable to
"2025-07-17 07:45:15,224",DEBUG,that way.
"2025-07-17 07:45:15,492",DEBUG,the main solar fin of the Rebel craft to disintegrate.
"2025-07-17 07:45:15,732",DEBUG,see you!
"2025-07-17 07:45:15,994",DEBUG,LUKE
"2025-07-17 07:39:35,280",DEBUG,gliding across the desert floor. Suddenly in the foreground
"2025-07-17 07:39:35,865",DEBUG,LUKE
"2025-07-17 07:39:36,808",DEBUG,"The Jedi are extinct, their fire has"
"2025-07-17 07:39:38,160",DEBUG,LUKE
"2025-07-17 07:39:38,561",DEBUG,WEDGE
"2025-07-17 07:39:38,966",DEBUG,INT. DARTH VADER'S COCKPIT
"2025-07-17 07:39:39,109",DEBUG,INT. MILLENNIUM FALCON - COCKPIT
"2025-07-17 07:39:39,891",DEBUG,TARKIN
"2025-07-17 07:39:41,121",DEBUG,Luke goes over to him.
"2025-07-17 07:39:42,1",DEBUG,INT. LIFEPOD
"2025-07-17 07:47:52,466",DEBUG,HAN
"2025-07-17 07:47:53,396",DEBUG,VADER
"2025-07-17 07:47:53,966",DEBUG,"Detoo struggles to increase the power, his dome turning from"
"2025-07-17 07:47:54,763",DEBUG,towards him.
"2025-07-17 07:47:55,197",DEBUG,HAN
"2025-07-17 07:47:55,901",DEBUG,SECOND TROOPER
"2025-07-17 07:47:56,145",DEBUG,"navigators, and a sprinkling of R2-type robots. Everyone is"
"2025-07-17 07:47:57,56",DEBUG,She's rich.
"2025-07-17 07:47:58,905",DEBUG,"like dusting crops, boy! Without"
"2025-07-17 07:47:59,741",DEBUG,LEIA
"2025-07-17 07:34:27,313",DEBUG,a fight. I could use you.
"2025-07-17 07:34:29,155",DEBUG,(getting nervous)
"2025-07-17 07:34:29,583",DEBUG,demonstrated a weakness in the battle
"2025-07-17 07:34:30,457",DEBUG,A NEW HOPE
"2025-07-17 07:34:30,908",DEBUG,by
"2025-07-17 07:34:31,368",DEBUG,Han adjusts his headset as he sits before the controls of
"2025-07-17 07:34:31,950",DEBUG,GOLD LEADER
"2025-07-17 07:34:32,856",DEBUG,(under his breath)
